usuario_id,idade,renda_mensal,estado,data_cadastro,score_credito,tem_cartao,tem_conta_corrente
41944,61,2137.09,CE,2024-05-27,512,True,True
41945,31,2937.59,SP,2024-03-25,772,True,True
41946,34,10602.74,PA,2024-10-04,500,True,True
41947,40,2725.26,DF,2024-07-22,573,True,True
41948,35,4138.32,DF,2024-02-13,740,False,True
41949,31,2157.62,PA,2024-01-15,626,True,False
41950,37,5130.03,BA,2024-02-10,604,True,False
41951,38,6182.67,PA,2024-11-18,665,True,True
41952,35,6528.53,RJ,2024-05-26,888,True,False
41953,27,20029.57,MG,2024-07-24,950,True,True
41954,33,4860.01,RN,2024-02-21,650,True,True
41955,52,6213.26,BA,2024-09-17,597,True,True
41956,50,3129.58,BA,2024-08-31,458,True,True
41957,42,27942.35,PR,2024-04-26,722,True,True
41958,40,9680.29,GO,2024-10-14,807,False,True
41959,25,9969.38,PR,2024-05-01,664,False,True
41960,32,11746.82,PI,2024-03-25,631,False,True
41961,25,8946.27,PR,2024-01-15,593,True,True
41962,45,12204.28,SP,2024-11-05,684,True,True
41963,28,4230.51,RJ,2024-03-29,626,False,True
41964,43,30099.28,RR,2024-05-15,637,True,True
41965,44,1426.87,CE,2024-08-08,608,False,True
41966,53,3944.89,SP,2024-04-29,678,True,True
41967,42,19636.29,PR,2024-07-13,669,True,True
41968,34,4287.22,GO,2024-03-23,875,False,False
41969,36,8351.26,SC,2024-05-08,500,True,True
41970,29,3369.83,MA,2024-06-03,643,True,True
41971,26,7022.67,SC,2024-09-01,728,False,True
41972,25,3684.55,PA,2024-05-22,512,False,True
41973,26,12517.98,SE,2024-10-05,368,True,True
41974,57,6201.6,BA,2024-07-02,418,False,True
41975,26,1211.93,RS,2024-04-10,628,True,True
41976,41,2564.18,MA,2024-09-19,818,True,True
41977,26,2253.1,SP,2024-10-06,876,True,True
41978,62,15137.04,SE,2024-01-02,623,False,True
41979,30,1820.47,GO,2024-02-13,587,True,True
41980,31,3965.93,BA,2024-02-22,665,False,True
41981,31,26614.08,MA,2024-01-27,577,True,False
41982,45,13334.31,MG,2024-04-17,717,False,False
41983,27,2480.75,SP,2024-02-07,849,True,True
41984,46,2422.72,ES,2024-11-08,703,False,True
41985,38,2242.97,SP,2024-10-10,840,False,True
41986,27,5796.95,MG,2024-02-10,633,True,True
41987,22,3305.75,MA,2024-01-19,422,True,True
41988,43,5909.02,MG,2024-05-17,482,False,True
41989,27,6294.04,PR,2024-01-06,899,True,True
41990,52,5103.15,MG,2024-05-15,721,False,True
41991,25,5531.15,AP,2024-02-02,688,False,True
41992,36,5265.11,RJ,2024-12-30,938,True,True
41993,39,2650.52,PE,2024-11-07,758,True,True
41994,38,1545.58,SP,2024-06-07,746,False,True
41995,29,5132.74,SP,2024-12-31,630,True,False
41996,51,2629.92,SP,2024-02-13,491,True,False
41997,43,10731.05,AC,2024-07-02,662,True,True
41998,33,1807.72,SP,2024-03-17,606,False,True
41999,36,3694.28,MG,2024-04-30,348,False,True
42000,34,5563.46,PR,2024-06-04,950,True,True
42001,59,13474.09,RS,2024-03-21,749,True,False
42002,53,3589.9,RJ,2024-05-20,497,True,True
42003,27,5694.76,RN,2024-10-07,490,True,True
42004,28,8050.72,PA,2024-10-05,676,True,True
42005,62,9048.75,ES,2024-01-02,648,False,True
42006,27,6591.08,SP,2024-05-20,519,False,True
42007,59,20881.57,GO,2024-11-09,631,True,True
42008,38,3577.26,PR,2024-02-23,546,True,True
42009,21,19627.66,MA,2024-07-18,550,False,False
42010,29,8533.16,GO,2024-04-23,602,False,True
42011,32,5980.09,SP,2024-06-30,773,True,True
42012,46,6366.33,SP,2024-09-13,548,True,True
42013,29,10404.94,SP,2024-07-17,903,False,True
42014,29,2764.88,RJ,2024-01-16,730,True,True
42015,56,5522.48,RN,2024-11-05,728,True,True
42016,23,4048.26,PE,2024-01-20,773,True,True
42017,34,17712.21,BA,2024-05-28,637,False,True
42018,33,2921.14,PE,2024-01-27,695,True,True
42019,21,24301.88,MT,2024-06-26,470,False,True
42020,23,3435.45,SP,2024-03-06,676,False,True
42021,30,1618.41,ES,2024-04-13,552,False,True
42022,25,2449.28,RN,2024-05-01,608,False,True
42023,33,2490.17,TO,2024-11-23,522,True,True
42024,36,18514.58,PA,2024-05-26,736,False,True
42025,39,1676.33,RR,2024-04-22,796,True,True
42026,34,6364.49,PB,2024-12-13,747,True,True
42027,30,15900.53,SP,2024-06-06,613,True,True
42028,25,45103.94,DF,2024-08-21,684,True,True
42029,28,4500.11,SC,2024-08-16,705,True,True
42030,31,5375.58,MG,2024-01-13,707,False,False
42031,56,1933.42,RJ,2024-05-21,511,True,True
42032,27,3624.21,GO,2024-03-10,729,False,True
42033,31,28240.78,MG,2024-07-01,796,True,True
42034,41,9869.17,PR,2024-05-02,651,True,False
42035,40,12989.26,RJ,2024-02-20,475,False,True
42036,61,8252.49,RS,2024-06-01,694,True,False
42037,26,11550.89,PR,2024-09-30,696,False,True
42038,19,23175.91,RS,2024-01-09,528,True,True
42039,29,3410.47,RJ,2024-02-22,743,True,True
42040,25,8867.43,SP,2024-03-10,817,True,True
42041,34,2826.77,TO,2024-04-16,764,False,True
42042,54,1000.0,SP,2024-03-16,492,True,True
42043,39,6074.86,SP,2024-10-27,549,False,True
42044,25,5428.56,PA,2024-03-27,677,True,True
42045,25,4628.41,RS,2024-03-31,848,True,True
42046,55,2947.07,SP,2024-06-22,710,True,True
42047,33,5483.95,RS,2024-03-08,753,True,True
42048,56,6896.65,CE,2024-07-24,753,True,True
42049,41,23611.19,GO,2024-07-31,482,True,True
42050,64,7541.39,BA,2024-10-08,525,True,False
42051,51,7862.15,MA,2024-05-12,509,False,False
42052,31,2699.14,RS,2024-07-03,722,True,False
42053,42,2289.86,SP,2024-01-22,706,True,True
42054,32,2242.46,RS,2024-12-29,661,True,True
42055,27,3877.96,ES,2024-03-30,700,True,True
42056,27,5157.49,BA,2024-10-28,616,True,True
42057,31,5840.36,PR,2024-05-01,639,True,True
42058,25,2554.6,RS,2024-04-14,619,True,True
42059,26,1000.0,MA,2024-12-04,747,True,True
42060,33,3513.16,PE,2024-07-31,727,True,True
42061,60,10403.18,ES,2024-12-26,605,True,True
42062,35,3636.87,SC,2024-10-15,478,True,True
42063,31,4631.49,BA,2024-11-26,608,True,True
42064,27,1373.02,MG,2024-12-20,662,True,True
42065,26,5428.92,RJ,2024-03-24,651,False,True
42066,38,6819.51,ES,2024-08-20,587,True,True
42067,48,3115.14,SP,2024-06-11,538,True,True
42068,31,10630.93,MA,2024-05-14,591,True,True
42069,34,12824.02,AC,2024-12-11,727,True,True
42070,40,26706.6,MT,2024-06-06,695,False,True
42071,21,2341.45,PE,2024-02-24,673,True,True
42072,30,6179.9,PE,2024-05-12,924,False,False
42073,41,1900.54,ES,2024-05-24,779,True,True
42074,39,7970.86,PA,2024-07-25,656,True,True
42075,21,7239.84,SC,2024-02-17,782,True,True
42076,27,1051.72,SP,2024-01-31,505,True,True
42077,39,6110.32,SP,2024-07-29,682,False,True
42078,28,4190.94,SC,2024-03-05,531,True,True
42079,44,1904.44,PE,2024-01-22,834,False,True
42080,19,3890.78,RO,2024-07-15,858,True,True
42081,26,25578.48,RR,2024-08-09,707,True,True
42082,28,7775.38,CE,2024-07-21,712,True,False
42083,56,2536.08,RR,2024-09-05,521,True,True
42084,44,3770.47,PA,2024-08-27,615,True,True
42085,52,1044.92,MG,2024-11-17,581,True,True
42086,32,2070.86,MG,2024-02-06,614,True,True
42087,45,18907.89,AL,2024-06-24,620,True,True
42088,49,10234.21,MA,2024-02-21,586,True,True
42089,31,7050.49,SP,2024-08-08,568,True,True
42090,64,6714.46,PI,2024-02-27,510,False,True
42091,48,15266.47,RJ,2024-05-06,816,True,True
42092,62,6350.41,BA,2024-01-10,905,True,True
42093,50,3918.08,PR,2024-04-23,612,True,True
42094,43,4567.73,PE,2024-07-30,694,True,False
42095,58,3986.29,AM,2024-10-12,764,False,True
42096,31,3944.54,RS,2024-12-22,472,True,True
42097,43,19095.07,DF,2024-08-21,712,True,True
42098,27,2110.14,BA,2024-10-06,745,True,True
42099,41,3281.18,SC,2024-07-10,510,True,True
42100,43,1141.54,AM,2024-02-15,644,True,True
42101,40,11034.13,MT,2024-01-04,612,False,True
42102,48,6464.06,MG,2024-10-08,674,True,True
42103,31,19746.74,PR,2024-02-10,587,True,True
42104,34,2946.2,SP,2024-10-11,615,True,True
42105,18,2602.63,SP,2024-06-24,664,False,True
42106,25,1935.56,RS,2024-12-25,721,False,True
42107,38,7076.55,SC,2024-12-23,650,False,True
42108,34,3714.03,BA,2024-08-10,742,True,False
42109,26,6248.46,MA,2024-10-06,488,False,True
42110,27,3500.72,MG,2024-02-04,650,False,True
42111,30,15539.36,BA,2024-03-08,729,True,True
42112,40,13520.96,SC,2024-05-19,560,True,True
42113,36,5265.17,BA,2024-03-12,805,True,True
42114,22,11414.17,AL,2024-06-27,719,True,True
42115,42,4420.94,SP,2024-02-10,738,True,True
42116,28,4738.03,MG,2024-02-28,570,False,True
42117,39,1000.0,BA,2024-11-27,539,True,False
42118,25,7373.04,SP,2024-09-23,663,True,True
42119,64,5005.54,MG,2024-09-10,711,True,True
42120,23,9938.32,MG,2024-02-07,756,True,True
42121,42,8702.66,SP,2024-07-28,555,True,True
42122,34,2700.01,PA,2024-01-24,897,True,True
42123,23,4214.45,MG,2024-07-13,658,True,True
42124,19,3352.88,PE,2024-05-03,618,True,True
42125,30,11336.23,RR,2024-07-29,506,True,True
42126,44,17304.61,PR,2024-08-30,438,True,True
42127,20,9309.64,SP,2024-08-17,823,True,True
42128,40,24063.92,PR,2024-05-27,775,True,True
42129,38,7473.53,RJ,2024-05-08,808,True,False
42130,28,2253.78,CE,2024-03-31,437,True,True
42131,23,1619.54,MG,2024-07-11,659,True,False
42132,55,2354.47,PI,2024-02-08,630,True,True
42133,29,3419.24,CE,2024-05-24,523,True,True
42134,25,2858.55,RR,2024-05-26,789,True,True
42135,39,5133.15,RS,2024-08-10,628,True,True
42136,27,4253.43,RN,2024-07-03,605,True,True
42137,32,5217.3,MS,2024-08-12,620,True,True
42138,21,34657.05,SP,2024-11-15,744,True,True
42139,64,9904.56,SP,2024-03-24,464,False,True
42140,32,6097.51,ES,2024-12-18,763,True,True
42141,64,11492.92,BA,2024-02-15,514,True,True
42142,31,2577.42,SP,2024-04-22,861,False,True
42143,30,2490.85,ES,2024-06-03,699,False,True
42144,55,10229.46,MT,2024-03-06,485,False,True
42145,29,4913.09,SC,2024-07-26,635,True,True
42146,32,5421.62,MA,2024-06-22,541,True,True
42147,23,1969.87,MG,2024-04-19,574,True,True
42148,60,3364.1,PB,2024-10-26,643,True,True
42149,23,3541.81,TO,2024-09-15,558,False,False
42150,43,3344.98,SP,2024-05-21,604,False,False
42151,34,27336.82,CE,2024-10-08,720,True,True
42152,21,26815.04,SP,2024-03-10,588,False,False
42153,18,12217.74,SP,2024-07-12,620,False,True
42154,58,5309.35,MG,2024-02-15,817,True,True
42155,42,3072.37,MT,2024-10-19,374,True,True
42156,39,2148.03,CE,2024-02-04,905,True,True
42157,32,6459.43,MT,2024-05-04,532,True,True
42158,27,13616.28,SP,2024-02-25,950,True,True
42159,39,9158.75,RJ,2024-07-28,837,True,True
42160,36,5332.23,SC,2024-04-19,440,False,True
42161,41,8386.27,BA,2024-07-27,680,True,True
42162,30,4840.89,GO,2024-05-25,646,True,True
42163,63,3935.65,PR,2024-04-05,581,True,True
42164,22,2184.34,PR,2024-08-26,599,False,False
42165,23,3776.46,PA,2024-11-09,603,False,True
42166,55,6265.59,CE,2024-07-01,781,True,True
42167,38,3521.42,BA,2024-03-10,703,True,True
42168,29,1969.27,SP,2024-08-23,737,True,True
42169,42,5386.76,PB,2024-05-25,792,True,True
42170,32,6266.24,RN,2024-03-29,318,False,True
42171,19,3658.16,MA,2024-07-09,702,True,True
42172,38,4829.0,RJ,2024-05-16,762,True,True
42173,27,1000.0,GO,2024-11-14,591,False,False
42174,25,8896.46,RS,2024-03-25,778,True,True
42175,27,6189.6,BA,2024-01-22,640,True,True
42176,32,15249.51,CE,2024-12-05,619,True,True
42177,21,4144.81,DF,2024-11-06,738,True,True
42178,52,8840.42,MG,2024-05-29,721,True,True
42179,34,12616.46,DF,2024-12-09,815,False,True
42180,29,5012.83,RJ,2024-01-29,616,True,True
42181,39,6473.41,SP,2024-05-20,881,False,True
42182,44,5508.86,PA,2024-02-03,512,True,True
42183,36,1367.53,RO,2024-03-27,565,False,True
42184,27,6698.23,PE,2024-04-25,691,True,True
42185,25,2314.38,MT,2024-10-05,737,True,False
42186,49,2473.33,RS,2024-12-01,562,True,True
42187,27,7475.77,SP,2024-08-13,735,True,True
42188,19,13828.3,PE,2024-04-04,737,True,True
42189,37,9178.62,DF,2024-10-21,718,True,True
42190,25,7829.65,PI,2024-04-04,452,True,True
42191,64,6438.59,MG,2024-02-08,805,False,True
42192,50,9847.69,AL,2024-05-12,950,True,True
42193,36,18908.04,MS,2024-04-17,596,True,True
42194,47,3097.98,SP,2024-09-14,430,True,True
42195,32,3180.54,SP,2024-08-09,752,True,True
42196,43,8821.11,RJ,2024-05-09,587,True,True
42197,38,1256.37,SC,2024-03-23,463,True,True
42198,19,4540.75,SP,2024-11-10,711,False,True
42199,59,6056.34,SP,2024-11-26,613,True,True
42200,49,3183.81,RJ,2024-07-11,540,False,True
42201,59,1059.92,SP,2024-12-03,742,False,True
42202,41,14888.16,SP,2024-08-25,640,True,True
42203,31,3042.1,RJ,2024-08-31,774,False,False
42204,27,3152.55,RS,2024-09-09,731,True,True
42205,26,14223.49,PE,2024-01-27,580,False,True
42206,25,1000.0,SP,2024-09-08,666,True,True
42207,27,16464.9,RJ,2024-01-07,753,True,True
42208,34,29170.81,RS,2024-03-23,666,False,True
42209,39,2412.53,MG,2024-01-19,521,False,False
42210,29,3322.81,AC,2024-07-20,661,True,True
42211,34,7263.21,SP,2024-01-21,644,False,True
42212,30,6005.86,SP,2024-10-18,525,True,True
42213,40,10805.13,SP,2024-07-13,644,True,True
42214,63,7319.13,RS,2024-04-17,609,True,True
42215,39,9550.3,SP,2024-03-31,703,True,True
42216,21,50000.0,SP,2024-10-30,677,False,True
42217,33,1372.87,MA,2024-10-31,528,True,True
42218,43,14384.91,MG,2024-05-16,822,True,True
42219,34,16049.42,BA,2024-04-01,620,True,True
42220,59,2041.85,SP,2024-08-11,416,False,True
42221,21,2594.08,PR,2024-02-08,608,True,True
42222,28,7344.02,PR,2024-01-21,587,False,True
42223,27,1808.35,RN,2024-10-26,593,True,False
42224,43,3006.32,AC,2024-02-22,596,True,True
42225,34,5951.38,MG,2024-02-26,688,True,True
42226,25,2844.24,SP,2024-03-22,781,False,False
42227,28,4096.66,RJ,2024-07-12,555,False,True
42228,33,2456.08,MG,2024-12-26,635,True,True
42229,64,2312.63,SP,2024-06-05,611,False,True
42230,30,7166.91,SP,2024-02-01,549,True,True
42231,26,4532.57,SP,2024-05-21,587,True,False
42232,33,5424.63,SP,2024-09-19,916,True,True
42233,29,8632.88,MG,2024-07-07,563,False,True
42234,34,5693.35,PE,2024-01-02,798,False,True
42235,32,3758.94,PR,2024-12-19,416,True,True
42236,39,2429.93,BA,2024-06-19,560,True,True
42237,55,7038.76,BA,2024-07-05,788,True,True
42238,27,24233.73,TO,2024-07-12,681,True,True
42239,45,9940.46,SC,2024-04-15,535,False,True
42240,59,1474.34,BA,2024-09-27,537,True,False
42241,30,1000.0,PB,2024-08-18,705,True,True
42242,25,2729.59,PE,2024-02-18,633,False,True
42243,45,1436.83,SP,2024-04-05,577,True,True
42244,40,1758.44,SP,2024-09-01,801,True,True
42245,27,1000.0,SP,2024-12-28,537,True,True
42246,32,5922.39,MG,2024-11-24,555,False,True
42247,35,1945.68,RJ,2024-10-13,610,True,True
42248,26,1930.43,PI,2024-02-06,551,True,True
42249,40,2890.36,AM,2024-10-30,557,True,True
42250,39,2939.38,PR,2024-05-30,814,False,True
42251,52,3984.28,SC,2024-06-10,407,True,True
42252,34,1602.89,SP,2024-05-25,401,True,True
42253,35,10807.23,SP,2024-04-21,603,True,True
42254,37,6143.84,RJ,2024-10-12,511,False,True
42255,28,6843.61,RJ,2024-04-01,521,True,True
42256,42,3456.6,BA,2024-06-03,645,True,True
42257,38,11609.28,MG,2024-05-03,446,True,True
42258,47,7265.5,SP,2024-02-03,571,False,True
42259,43,5723.38,PA,2024-10-15,453,True,True
42260,37,10922.33,SP,2024-08-08,606,False,True
42261,26,1291.57,PE,2024-05-15,559,False,True
42262,56,5739.94,MG,2024-12-09,662,False,True
42263,30,2876.96,PE,2024-08-30,731,True,True
42264,61,2748.76,PR,2024-01-15,643,True,True
42265,31,9314.6,MA,2024-11-22,541,True,True
42266,25,14727.59,SP,2024-07-14,818,False,True
42267,52,13601.49,SP,2024-09-28,544,True,True
42268,44,4941.47,MG,2024-05-04,516,True,True
42269,43,3793.26,RJ,2024-12-18,668,True,True
42270,23,13262.56,DF,2024-03-24,564,True,True
42271,51,2240.58,SC,2024-01-30,622,True,True
42272,36,19103.54,PR,2024-12-10,781,True,True
42273,32,3609.0,RS,2024-02-08,711,True,True
42274,55,4723.3,BA,2024-12-05,657,True,True
42275,38,3208.1,MA,2024-11-30,692,False,True
42276,25,5054.0,PE,2024-09-12,770,True,True
42277,33,2371.78,AL,2024-02-24,521,True,True
42278,37,3648.28,GO,2024-04-16,855,False,False
42279,54,5557.49,AL,2024-12-29,671,True,True
42280,28,4513.82,SC,2024-06-10,720,True,True
42281,44,1000.0,SP,2024-01-04,648,True,True
42282,44,35567.6,RS,2024-06-05,755,True,True
42283,25,17418.83,AP,2024-06-02,793,True,True
42284,19,1935.18,RN,2024-02-06,857,True,True
42285,35,2989.18,CE,2024-05-19,851,True,True
42286,43,4284.26,SP,2024-04-26,611,True,True
42287,34,8364.59,SP,2024-11-24,557,False,True
42288,44,7171.27,RJ,2024-02-07,655,True,True
42289,37,2040.46,ES,2024-07-16,694,False,True
42290,38,32015.27,PE,2024-04-13,651,True,True
42291,19,3578.6,SP,2024-10-20,769,True,True
42292,23,20825.74,SP,2024-08-08,665,True,True
42293,41,3031.28,MG,2024-04-19,643,True,True
42294,42,11446.24,TO,2024-03-21,560,True,True
42295,34,6637.94,SP,2024-09-23,586,True,True
42296,35,2478.77,RS,2024-01-23,582,True,True
42297,36,7864.58,GO,2024-11-25,578,True,False
42298,24,5690.73,BA,2024-03-09,805,True,True
42299,39,10277.22,MG,2024-06-25,842,True,False
42300,33,2642.37,SP,2024-04-30,570,False,True
42301,36,4595.78,PA,2024-09-24,561,False,True
42302,34,9387.09,SP,2024-02-09,567,False,True
42303,42,1138.86,SP,2024-07-26,806,False,True
42304,29,1951.99,SP,2024-01-09,477,True,True
42305,30,5075.78,PR,2024-05-20,550,True,True
42306,31,5676.11,CE,2024-06-12,766,True,True
42307,42,4553.04,PR,2024-01-20,950,False,True
42308,32,9308.31,CE,2024-05-27,630,True,True
42309,26,4535.97,AL,2024-10-07,452,False,True
42310,63,11137.67,SP,2024-12-17,700,True,True
42311,33,6366.45,PA,2024-08-06,762,True,True
42312,25,2009.62,MT,2024-04-06,697,False,True
42313,39,5593.54,SP,2024-03-15,409,False,True
42314,41,4615.93,BA,2024-01-05,705,True,True
42315,33,2873.05,PR,2024-01-26,598,True,True
42316,38,1460.0,MG,2024-09-16,573,True,True
42317,26,1912.4,PA,2024-09-22,555,False,True
42318,30,2494.14,PE,2024-07-18,575,True,True
42319,26,11464.49,RS,2024-08-17,596,True,True
42320,31,3790.0,RN,2024-12-16,584,True,True
42321,34,13065.02,RS,2024-04-16,570,True,True
42322,32,2169.43,MA,2024-06-07,739,False,True
42323,35,2793.93,BA,2024-01-04,732,True,True
42324,33,3134.19,SP,2024-10-23,555,True,True
42325,29,3893.06,BA,2024-11-08,726,True,True
42326,25,5956.66,PE,2024-08-21,629,True,True
42327,28,8114.37,SP,2024-12-04,634,False,True
42328,27,13420.64,ES,2024-03-02,803,True,True
42329,40,1000.0,CE,2024-08-13,767,True,True
42330,45,24815.97,SP,2024-08-19,605,False,True
42331,41,2103.35,RS,2024-08-03,698,True,True
42332,38,5325.1,PA,2024-03-26,678,True,True
42333,29,10599.46,SP,2024-07-07,559,True,True
42334,40,8215.67,SC,2024-03-28,716,False,True
42335,36,12044.71,RN,2024-05-04,737,True,True
42336,21,11095.19,SP,2024-01-20,533,True,True
42337,54,6861.14,MS,2024-12-10,757,True,True
42338,23,8956.58,BA,2024-01-17,912,True,True
42339,33,1825.59,RS,2024-12-02,663,True,True
42340,33,2784.84,SP,2024-10-26,495,False,True
42341,47,2255.07,RS,2024-06-10,595,True,True
42342,55,1000.0,GO,2024-07-17,594,True,True
42343,58,2318.64,PB,2024-08-23,510,True,True
42344,35,2147.96,PR,2024-11-26,606,True,True
42345,39,2333.33,PR,2024-11-04,541,True,True
42346,23,8384.1,ES,2024-01-03,608,True,True
42347,33,2661.76,RS,2024-09-19,757,True,True
42348,53,9661.1,SP,2024-02-15,779,True,True
42349,32,1402.64,AC,2024-02-01,787,True,True
42350,22,2913.95,RR,2024-01-31,429,True,True
42351,27,3596.24,RS,2024-08-28,589,True,True
42352,31,12694.57,MA,2024-03-20,599,True,False
42353,27,5162.17,RS,2024-09-09,668,True,True
42354,31,6205.95,ES,2024-09-30,705,False,True
42355,29,2043.03,SC,2024-05-24,649,True,True
42356,29,9712.58,TO,2024-12-02,821,True,True
42357,23,4688.7,PA,2024-09-06,614,True,False
42358,52,1208.64,ES,2024-05-07,680,True,True
42359,40,8608.11,AP,2024-11-27,512,True,True
42360,37,6206.5,SP,2024-12-28,727,False,False
42361,36,3732.46,AL,2024-11-05,704,True,True
42362,31,3729.32,MG,2024-07-18,889,False,True
42363,45,2087.39,MT,2024-06-07,759,True,False
42364,57,12417.85,MT,2024-05-22,759,False,True
42365,18,8792.27,CE,2024-05-15,746,False,False
42366,23,2107.54,RS,2024-12-24,551,True,True
42367,39,5117.85,SP,2024-12-02,758,True,True
42368,27,2786.71,PB,2024-06-26,460,False,True
42369,55,1771.62,RJ,2024-05-13,476,True,True
42370,38,17057.58,SP,2024-02-26,530,False,True
42371,30,3703.43,SP,2024-01-01,640,False,True
42372,31,2507.83,SE,2024-02-20,443,True,True
42373,39,1896.6,PR,2024-01-11,582,True,True
42374,25,4051.37,PR,2024-09-13,594,True,True
42375,52,1000.0,BA,2024-02-11,886,True,True
42376,18,4351.07,CE,2024-01-18,703,True,True
42377,62,12947.76,PR,2024-02-15,612,True,True
42378,26,10319.89,SE,2024-01-03,324,True,True
42379,42,7226.27,CE,2024-07-25,623,True,True
42380,20,33658.9,RN,2024-01-04,869,False,True
42381,32,6032.96,SP,2024-08-20,646,True,True
42382,37,2370.76,PI,2024-10-14,586,True,True
42383,22,9583.1,AL,2024-11-23,696,True,False
42384,32,5474.08,PB,2024-02-08,691,True,True
42385,29,5074.33,SP,2024-07-10,553,True,True
42386,33,6226.59,PI,2024-07-08,505,False,True
42387,33,3579.87,RS,2024-05-16,950,True,True
42388,43,21923.26,PA,2024-01-02,748,False,True
42389,25,1336.15,SP,2024-06-28,536,False,True
42390,23,9441.53,SP,2024-02-17,753,True,False
42391,31,5466.88,SP,2024-03-11,756,True,True
42392,52,7074.86,SP,2024-07-23,574,True,True
42393,49,3625.7,GO,2024-06-01,637,True,True
42394,34,16500.8,SP,2024-01-22,617,True,True
42395,52,9972.46,RO,2024-05-23,705,True,True
42396,44,2654.15,GO,2024-09-10,448,True,True
42397,28,12036.09,SP,2024-01-17,717,True,True
42398,26,6248.84,SP,2024-07-26,692,True,True
42399,29,3081.36,MG,2024-08-21,756,False,True
42400,27,1268.93,MG,2024-07-24,895,True,True
42401,37,9090.83,SP,2024-06-14,618,True,True
42402,35,2753.85,SP,2024-12-17,677,True,False
42403,36,7489.99,PE,2024-03-25,647,True,True
42404,26,15826.44,PR,2024-02-15,673,True,False
42405,44,2568.34,BA,2024-12-05,760,True,True
42406,32,14411.15,DF,2024-07-29,492,True,True
42407,32,1960.45,MS,2024-10-19,407,True,True
42408,64,16097.79,RJ,2024-10-08,542,True,True
42409,28,21090.27,PB,2024-09-12,800,True,True
42410,31,10095.14,SP,2024-03-09,652,True,True
42411,39,6979.69,SP,2024-11-20,824,True,True
42412,52,10020.38,SC,2024-12-23,680,True,True
42413,25,3754.14,DF,2024-10-16,638,True,True
42414,41,1699.0,TO,2024-04-21,624,False,True
42415,56,2719.27,RS,2024-06-03,538,False,False
42416,31,30660.54,RS,2024-08-20,675,True,True
42417,28,1936.08,BA,2024-06-30,909,False,False
42418,39,10586.92,PA,2024-12-16,719,True,False
42419,27,4497.22,CE,2024-11-15,573,True,True
42420,30,3693.31,MT,2024-11-11,491,True,True
42421,53,18980.67,SC,2024-08-14,843,True,True
42422,35,5293.26,CE,2024-02-22,950,True,True
42423,24,10364.64,SP,2024-04-04,757,True,True
42424,29,33497.57,PR,2024-12-05,656,True,True
42425,37,4157.84,RO,2024-11-29,861,True,True
42426,33,7178.31,SP,2024-10-06,808,True,True
42427,38,8635.4,MT,2024-11-23,724,True,True
42428,42,3797.74,PA,2024-02-29,691,True,True
42429,33,7285.51,PA,2024-08-29,798,False,True
42430,63,12117.28,TO,2024-11-03,477,True,True
42431,55,9191.61,SP,2024-04-04,414,False,True
42432,21,5396.77,PA,2024-04-25,685,False,True
42433,28,1000.0,CE,2024-12-20,728,True,True
42434,29,1545.56,MA,2024-04-27,549,False,True
42435,26,21325.82,PA,2024-04-09,579,False,False
42436,29,2289.73,CE,2024-01-04,730,False,False
42437,31,12509.32,RR,2024-08-06,727,True,True
42438,21,1842.94,RJ,2024-11-23,663,False,False
42439,25,2273.96,MT,2024-04-28,789,True,True
42440,24,8467.86,SC,2024-11-17,646,True,True
42441,21,17041.75,MT,2024-09-05,745,True,True
42442,33,8271.45,AM,2024-06-28,496,True,True
42443,29,6537.22,DF,2024-10-09,567,True,True
42444,58,1654.89,BA,2024-08-09,612,False,True
42445,24,1000.0,SP,2024-08-29,609,False,True
42446,56,3477.48,SC,2024-04-12,584,True,True
42447,23,5561.59,SP,2024-01-31,676,True,True
42448,37,4715.26,RO,2024-01-31,455,True,True
42449,28,28815.42,PE,2024-11-27,643,True,True
42450,46,1431.28,RJ,2024-06-15,660,True,True
42451,21,3851.63,RS,2024-03-27,670,True,True
42452,59,18700.12,MG,2024-09-09,667,False,True
42453,21,8272.1,PA,2024-01-31,654,True,True
42454,27,2047.92,PA,2024-03-22,577,False,True
42455,32,1000.0,SE,2024-10-01,739,True,True
42456,42,3589.46,MG,2024-05-05,723,True,False
42457,59,2187.82,PB,2024-01-05,712,True,True
42458,31,3442.78,BA,2024-03-23,560,False,True
42459,42,30634.52,MG,2024-05-05,863,True,False
42460,41,2186.25,PA,2024-05-20,431,False,True
42461,35,2929.38,PR,2024-12-03,549,True,True
42462,39,10207.19,RJ,2024-12-17,604,True,True
42463,20,6219.68,RJ,2024-12-06,896,False,True
42464,32,16301.78,PE,2024-03-20,757,True,True
42465,43,9461.08,PE,2024-06-25,636,True,True
42466,32,2829.51,PA,2024-09-16,849,True,True
42467,51,7418.74,SP,2024-06-16,460,True,True
42468,46,5394.5,SP,2024-05-11,604,False,True
42469,50,1202.25,RJ,2024-11-08,706,True,True
42470,25,27712.71,RS,2024-01-15,687,False,True
42471,27,2104.64,SC,2024-01-16,489,True,True
42472,19,4509.44,PR,2024-09-21,595,True,True
42473,63,3369.24,PA,2024-03-03,880,True,False
42474,27,5396.1,CE,2024-12-12,584,True,True
42475,30,5735.59,MT,2024-12-01,780,True,True
42476,28,7807.78,PI,2024-05-14,666,False,True
42477,20,3359.14,SC,2024-05-16,804,False,True
42478,28,11681.37,GO,2024-07-04,656,True,True
